week_start,week_end,iso_year,iso_week,topic_id,topic_label,mean_topic_share,n_active_authors,n_usable_author_week_documents,n_source_posts,boundary_status,plotted,score_scale,week_definition,interpretation
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,3,Bard/LLMs,0.0453922354344015,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,4,Visual AI Art,0.024089272687192,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,5,Bot/Spam,0.0067860374564863,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,6,Tech/Programming,0.0140761262729563,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,7,News/Updates,0.0108017960354735,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,8,NFT/Crypto,0.0155167405014922,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,9,Web3/DeFi,0.0115522797244717,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,10,General AI,0.2217353570876127,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-02 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023,1,11,Trading/Invest,0.0106920587581736,52861,51825,161473,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,0,Marketing/Social,0.0189219070922156,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,1,AI Art Discourse,0.4361248322114629,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,2,AI Tools/Code,0.1689406490586578,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,3,Bard/LLMs,0.043905883219011,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,4,Visual AI Art,0.0221096718792596,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,5,Bot/Spam,0.0072076799996389,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,6,Tech/Programming,0.0128686216644175,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,7,News/Updates,0.0131195191677263,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,8,NFT/Crypto,0.0263762164312182,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,9,Web3/DeFi,0.0138890163108135,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,10,General AI,0.2243538264734851,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-09 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023,2,11,Trading/Invest,0.0121820820746888,58104,57584,177810,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,0,Marketing/Social,0.0182294633309455,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,1,AI Art Discourse,0.4422295890022408,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,2,AI Tools/Code,0.1561980549684115,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,3,Bard/LLMs,0.0456601532507195,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,4,Visual AI Art,0.0225649045812713,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,5,Bot/Spam,0.0074771802361266,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,6,Tech/Programming,0.0123493076206678,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,7,News/Updates,0.01089103393555,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,8,NFT/Crypto,0.02162597514203,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,9,Web3/DeFi,0.022497934940979,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,10,General AI,0.2296773084675172,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-16 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023,3,11,Trading/Invest,0.010599002440934,59261,58725,173745,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,0,Marketing/Social,0.0177775127043466,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,1,AI Art Discourse,0.4213416370515947,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,2,AI Tools/Code,0.1500649871043938,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,3,Bard/LLMs,0.040639386650408,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,4,Visual AI Art,0.0207764645665273,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,5,Bot/Spam,0.0082599586055954,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,6,Tech/Programming,0.0112005311086356,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,7,News/Updates,0.0106933745148218,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,8,NFT/Crypto,0.022411227029304,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,9,Web3/DeFi,0.0454858645717388,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,10,General AI,0.2385337729370953,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-23 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023,4,11,Trading/Invest,0.0128151912793269,65416,64931,195177,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,0,Marketing/Social,0.0175805543078775,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,1,AI Art Discourse,0.4664834045846959,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,2,AI Tools/Code,0.141019589112504,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,3,Bard/LLMs,0.0404176347805085,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,4,Visual AI Art,0.0204573307619198,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,5,Bot/Spam,0.0074657934316448,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,6,Tech/Programming,0.0106539731848987,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,7,News/Updates,0.0109656561367713,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,8,NFT/Crypto,0.0282956809456352,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,9,Web3/DeFi,0.0284582149304844,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,10,General AI,0.2148552582544299,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-01-30 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023,5,11,Trading/Invest,0.0133468169311659,73147,72655,228216,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,0,Marketing/Social,0.0174499350563387,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,1,AI Art Discourse,0.4190502940933636,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,2,AI Tools/Code,0.1431357774593536,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,3,Bard/LLMs,0.050872464945524,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,4,Visual AI Art,0.0172853097624828,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,5,Bot/Spam,0.0079273483093091,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,6,Tech/Programming,0.0093625189887367,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,7,News/Updates,0.0113809215574212,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,8,NFT/Crypto,0.0417724274043717,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,9,Web3/DeFi,0.034308655171438,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,10,General AI,0.2322691235259115,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-06 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023,6,11,Trading/Invest,0.0151851401656861,75316,74943,254633,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,0,Marketing/Social,0.0186792728024703,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,1,AI Art Discourse,0.4147885300329815,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,2,AI Tools/Code,0.1388064988238836,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,3,Bard/LLMs,0.0467939379502272,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,4,Visual AI Art,0.0178746596307321,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,5,Bot/Spam,0.0093427826788484,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,6,Tech/Programming,0.0100587200264527,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,7,News/Updates,0.0104131314842221,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,8,NFT/Crypto,0.0253245890778951,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,9,Web3/DeFi,0.0617249584336612,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,10,General AI,0.2338671864876221,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-13 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023,7,11,Trading/Invest,0.0123256470147963,68320,67832,217111,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,0,Marketing/Social,0.0199501313786602,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,1,AI Art Discourse,0.4143846780895491,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,2,AI Tools/Code,0.1399403673978279,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,3,Bard/LLMs,0.0446652284178457,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,4,Visual AI Art,0.0198925008998288,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,5,Bot/Spam,0.0084921602939807,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,6,Tech/Programming,0.0107708742922976,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,7,News/Updates,0.0115016275029654,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,8,NFT/Crypto,0.0226501634096053,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,9,Web3/DeFi,0.0466391805898589,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,10,General AI,0.2493800247709143,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-20 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023,8,11,Trading/Invest,0.0117329790445964,62024,61610,201413,complete,True,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,0,Marketing/Social,0.0210590945054642,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,1,AI Art Discourse,0.3498247713246585,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,2,AI Tools/Code,0.1364822407177255,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,3,Bard/LLMs,0.0493508094176437,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,4,Visual AI Art,0.0287091272986867,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,5,Bot/Spam,0.0099345629260449,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,6,Tech/Programming,0.0213470539914284,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,7,News/Updates,0.0204114113429649,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,8,NFT/Crypto,0.0293965035609582,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,9,Web3/DeFi,0.0618542934816047,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,10,General AI,0.2598159439998586,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
2023-02-27 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023,9,11,Trading/Invest,0.0118140884656328,5968,5946,9959,incomplete: collection ended Monday 12:00 UTC,False,frozen-model topic probability; author-balanced weekly mean,"ISO week beginning Monday, UTC",weekly composition among authors with usable topic text
